RCPT,RCRK
IMP1,VTP1,IMP2,VTP2,IMP3,BSAA,BSBA,BSCA,PYEA,BSFA,BSGA,PLHA,PRHA,PTHA,PFNA,PLNA,BSPA,BSSA,BSTA,PSTA,BSWA,PLBB,PRBB,RCCB,PLCB,PRCB,PLFB,PRFB,PKAC,RPAC,PACC,PMPC,PPRC,RCHD,RPHD,PUND,PSPD,PGHE,PPOE,PBRE,PEYE,TRAF,PPBF,PSTG,PBSH,PLSH,PRSH,RATH,PCTH,PLTH,PRTH,RIWH,PAGI,PRSI,PINJ,PBAK,PTAK,PPBK,PRBK,PNEK,PFLK,PFMK,RCRK,PTRK,PBTK,PTAL,PIBL,PLEL,PREL,PLKL,PSPL,PLSL,RCCM,PHLM,PHAN,PTEN,PLKN,PRKN,PLSO,RPGP,PTHP,PJMP,PTYP,PCAR,PSAR,PTAR,RICR,PJER,PLKR,RCPR,PKPR,PSPR,PLSR,PRTR,PSTR,POVR,PAWR,PLWR,PRWR,PRAS,PPBS,PRBS,PDIS,PVIS,RELS,PRNS,PPOS,PPRS,PYRS,BSAT,STAT,BSBT,SPCT,BSCT,BSFT,PHGT,BSGT,PWGT,PHIT,BSPT,PKRT,BSST,BSTT,BSWT,PBCV,PMCV,PZCV,PFMV,PJMV,PPMV,PSMV,RCOV,PESV,PBFW,PLHW,PLTW,
10,0,8,0,5,10,10,0,0,3,9,13,13,40,Tyrone,Harrison,6,10,7,74,0,0,0,1,0,0,1,1,40,0,76,0,36,10950,0,0,56,228,52,0,0,36,72,1,37,4,4,0,40,2,2,0,55,639,79,0,40,72,72,0,0,3,2341,42,42,0,69,9,9,0,0,0,0,2,0,1,2,2,0,5,40,40,0,40,38,0,0,1,0,172,40,0,0,35,75,61,59,10,10,0,71,71,5,0,20,5,9,35,29,24,42,15,20,20,20,78,15,139,45,0,41,21,14,0,47,31,31,30,50,31,43,52,38,71,0,1,
5,0,10,0,8,10,10,0,0,3,9,13,13,40,Will,Wood,6,10,7,65,0,0,0,1,0,0,0,0,40,0,79,0,35,8756,0,0,56,55,54,0,0,34,68,1,37,4,4,0,40,2,2,0,65,617,79,0,40,67,67,0,0,3,2342,39,40,0,59,3,3,1,5,0,0,0,0,1,2,2,0,5,40,40,0,40,39,0,0,1,1,173,40,5,0,36,68,53,52,11,11,0,68,67,0,0,21,5,5,35,27,24,34,15,20,20,20,74,15,122,47,0,41,21,14,0,48,30,33,31,50,30,25,51,38,68,0,0,
10,0,8,0,12,5,10,2,2,7,8,3,3,40,Adam,Harris,10,4,0,81,0,2,2,1,0,0,0,0,40,0,80,0,68,7442,1,0,72,136,72,0,0,43,40,0,64,3,3,0,60,2,2,0,59,580,83,0,70,40,45,0,0,18,2343,28,40,0,39,0,0,0,0,0,0,2,0,1,1,1,0,10,40,73,0,61,28,0,0,1,0,195,40,0,0,49,77,59,45,14,14,0,40,44,2,0,41,1,13,57,61,5,29,26,41,10,11,73,9,53,64,8,55,4,10,0,17,60,65,50,25,52,22,60,31,45,0,0,
8,0,10,0,1,10,10,0,0,3,9,3,3,40,Mike,Morgan,6,10,7,71,0,0,0,1,0,0,0,0,40,0,62,0,62,4882,0,0,57,161,40,0,0,50,29,1,67,3,3,0,49,2,2,0,52,532,76,0,67,67,63,8,0,35,2344,30,40,0,64,9,9,0,5,0,0,3,0,2,1,1,0,8,40,61,0,40,33,0,0,1,0,226,40,5,0,46,61,52,46,16,16,0,29,34,3,0,48,1,10,65,40,24,19,15,43,20,20,76,15,93,66,0,41,21,14,0,23,54,53,61,32,66,21,53,31,35,0,0,
1,0,8,0,10,10,10,4,0,10,6,3,3,40,Darrell,Clark,8,6,10,67,0,3,3,1,0,0,0,0,40,0,71,0,39,61,0,0,65,169,44,0,0,60,54,1,42,3,3,0,61,2,2,0,66,521,70,0,46,55,55,8,0,31,2345,71,69,0,59,0,0,0,0,10,0,3,0,1,1,1,0,4,40,66,0,59,64,0,0,0,0,99,40,0,10,63,68,50,54,11,11,0,54,55,5,1,63,13,4,40,43,5,0,10,62,29,26,76,10,90,44,0,67,10,10,0,62,37,36,32,81,35,52,52,67,54,0,0,
7,0,10,0,0,10,2,6,0,4,7,3,3,40,Karl,Boyd,7,10,6,81,0,0,0,1,3,3,1,1,40,0,82,0,73,12048,0,0,66,165,40,0,0,44,38,1,52,3,3,0,53,1,1,0,65,489,81,0,59,40,40,0,0,16,2346,41,41,0,38,0,0,0,5,10,0,0,0,1,1,1,0,10,40,74,0,56,40,0,0,0,0,196,40,5,10,52,59,52,40,0,0,0,38,37,0,0,37,1,15,63,61,5,47,20,43,0,5,76,0,55,68,10,58,10,5,0,53,68,67,56,82,61,75,54,51,37,0,0,
12,0,8,0,10,10,10,4,0,10,6,3,3,40,Josh,Barnes,8,6,10,80,0,3,3,1,1,1,0,0,40,0,63,0,37,1230,0,0,79,162,58,0,0,44,25,0,35,3,3,0,56,1,1,0,52,462,77,1,42,40,40,0,0,32,2347,50,42,0,32,0,0,0,0,4,0,3,0,0,1,1,0,3,40,62,0,69,60,0,0,1,0,287,40,0,4,53,53,41,44,0,0,0,24,27,6,0,43,3,3,33,41,5,4,10,42,29,26,74,10,48,36,0,75,10,10,0,75,29,30,32,39,30,53,48,49,27,0,1,
7,0,10,0,8,10,10,0,0,3,9,13,13,40,Jeremy,Darby,6,10,7,67,0,0,0,1,0,0,0,0,40,0,67,0,34,3125,0,0,59,181,64,0,0,38,64,1,38,4,4,0,40,2,2,0,49,375,82,0,40,64,64,0,0,22,2348,15,40,0,52,0,0,0,0,12,0,2,0,1,2,2,0,6,40,40,0,40,20,0,0,0,0,149,40,0,12,31,67,48,50,4,4,0,63,64,3,0,26,3,6,35,17,24,12,15,19,20,20,73,15,112,51,0,40,21,14,0,39,20,20,19,20,27,51,50,31,64,0,0,
10,0,1,0,5,4,2,8,0,0,3,3,3,40,Pat,Sanders,4,3,2,75,0,2,2,1,0,0,0,0,40,0,80,0,66,2122,1,0,69,5,43,0,0,50,24,1,66,3,3,0,45,2,2,0,56,225,82,0,62,66,65,0,0,35,2349,21,40,0,63,0,0,0,5,0,0,3,0,0,2,2,0,8,40,64,0,40,20,0,0,1,0,227,40,5,0,51,61,57,44,16,16,0,24,38,0,0,44,3,11,66,45,21,8,21,44,8,20,77,16,107,70,0,48,10,16,0,28,57,54,68,21,69,22,52,24,37,0,0,
10,0,8,0,3,6,10,7,2,10,6,3,3,40,Brent,Wade,5,10,10,81,0,0,0,1,1,1,0,0,40,0,69,0,36,2222,0,0,88,128,60,0,0,67,36,0,24,3,3,0,55,1,1,0,75,210,77,1,52,40,40,0,0,9,2350,47,48,0,24,10,10,0,0,10,0,3,0,0,1,1,0,3,40,81,0,88,50,0,0,0,0,288,40,0,10,61,47,55,48,0,0,0,35,24,6,0,52,2,3,32,43,0,8,6,57,29,0,75,0,71,37,5,87,10,10,0,71,26,23,42,50,36,70,59,57,25,0,1,
10,0,7,0,1,10,10,0,2,3,9,20,20,40,Ryan,Burley,6,10,7,74,0,0,0,1,2,2,0,0,40,0,77,0,67,11523,1,0,70,41,40,0,0,36,31,1,67,4,4,0,55,2,2,0,64,152,81,0,64,68,63,0,0,37,2351,32,40,0,64,14,14,0,5,0,0,3,0,1,2,2,0,8,40,61,0,48,20,0,0,1,0,228,40,5,0,40,71,62,43,11,11,0,32,20,3,0,33,1,11,76,41,24,45,15,35,20,20,75,15,92,78,0,40,21,14,0,17,52,53,67,33,70,30,65,25,20,0,1,
10,0,8,0,0,6,10,7,0,10,6,3,3,40,Adam,Jones,5,10,10,78,0,0,0,1,0,0,0,0,40,0,70,0,37,1146,1,0,80,192,44,0,0,47,22,1,32,3,3,0,57,1,1,0,74,151,79,1,42,40,40,0,0,35,2352,45,51,0,34,0,0,0,0,10,0,3,0,0,1,1,0,3,40,72,0,72,48,0,0,0,0,289,40,0,10,60,48,50,44,1,1,0,22,27,2,0,48,2,3,40,50,0,4,6,46,29,0,74,0,29,37,5,84,10,10,0,71,42,36,32,44,25,52,50,61,27,0,0,
10,0,12,0,4,10,10,4,0,10,6,0,0,52,Mike,Gay,5,6,10,74,0,0,0,1,0,0,0,0,65,0,54,0,37,2136,0,0,50,238,40,0,0,23,15,0,37,3,3,0,40,1,1,0,40,137,77,0,40,40,40,0,0,16,2353,39,47,0,15,0,0,0,0,10,0,0,0,2,1,1,0,16,54,40,0,40,41,0,0,1,0,39,57,0,10,25,40,60,44,0,0,0,15,15,4,0,18,3,20,37,18,5,8,10,25,29,26,71,10,45,33,0,41,10,10,0,66,32,28,31,61,31,35,64,47,14,0,1,
10,0,1,0,8,5,10,7,0,10,6,0,0,69,Cameron,Walker,5,10,10,81,0,0,0,1,2,2,0,0,53,0,65,0,34,2223,1,0,69,201,59,0,1,32,37,1,21,3,3,0,40,2,2,0,64,127,89,0,40,40,40,0,1,1,2354,45,62,0,18,0,0,0,0,0,0,2,1,1,2,2,0,0,68,50,0,52,36,0,0,1,0,109,49,0,0,23,62,56,58,11,11,0,37,37,5,0,32,1,0,38,40,4,8,6,32,29,0,76,0,48,34,5,52,10,10,0,64,28,28,17,65,24,61,50,63,37,0,1,
10,0,8,0,0,6,10,7,0,10,6,3,3,40,Adam,Olsen,5,10,10,74,0,0,0,1,0,0,0,0,40,0,68,0,35,9010,1,0,80,163,40,0,0,50,24,1,18,3,3,0,60,1,1,0,56,12,82,1,46,40,40,0,0,16,2355,49,49,0,22,0,0,0,0,0,0,0,0,0,1,1,0,3,40,81,0,73,50,0,0,1,0,290,40,0,0,66,54,50,51,0,0,0,23,29,5,0,51,3,3,28,42,0,35,6,50,29,0,74,0,31,36,5,65,10,10,0,71,21,22,36,68,31,56,51,47,29,0,0,
10,0,1,0,8,4,2,8,2,0,3,3,3,40,Anthony,Brady,4,3,2,67,0,0,0,1,0,0,0,0,40,0,75,0,67,2080,0,0,65,231,40,0,0,19,19,1,68,4,4,0,42,1,1,0,65,2626,81,0,67,64,68,3,0,3,2356,33,40,0,68,15,15,0,0,12,0,0,0,0,1,1,0,9,40,56,0,40,31,0,0,0,0,161,40,0,12,30,80,65,52,11,11,0,19,29,5,0,23,1,12,68,50,21,8,21,37,8,20,74,16,110,69,0,40,10,16,0,19,53,51,68,22,69,23,63,17,30,0,0,
3,0,10,0,8,5,10,2,2,7,8,3,3,40,Brian,Dockery,10,4,0,77,0,0,0,1,1,1,0,0,40,0,84,0,74,10799,0,0,78,167,42,0,0,50,42,1,67,3,3,0,57,2,2,0,65,2601,84,0,70,41,46,0,0,9,2357,28,47,0,47,0,0,0,5,9,0,3,0,1,2,2,0,10,40,68,0,45,20,0,0,1,0,197,40,5,9,37,73,66,41,11,11,0,42,46,2,1,46,3,15,68,61,5,42,26,36,10,11,72,9,49,73,8,55,4,10,0,33,70,68,68,34,68,32,66,26,45,0,0,
10,0,7,0,5,0,5,7,0,4,1,3,3,40,D.D.,Blount,1,7,4,75,0,0,0,1,0,0,0,0,40,0,71,0,36,10065,1,0,73,186,66,0,0,60,71,0,59,4,4,0,57,2,2,0,60,2511,69,1,42,70,65,0,0,18,2358,62,60,0,67,0,0,0,5,0,0,0,0,0,2,2,0,2,40,64,0,66,65,0,0,1,0,39,40,5,0,49,70,60,58,1,1,0,70,66,1,0,53,2,2,32,45,15,39,23,43,7,5,71,12,56,61,0,59,15,13,0,65,30,33,31,52,31,64,55,57,66,0,0,
10,0,8,0,5,5,10,7,0,10,6,0,0,68,Ray,Brown,5,10,10,73,0,2,2,1,0,0,0,0,40,0,58,0,36,5921,0,0,50,134,74,0,0,39,38,1,39,3,3,0,40,1,1,0,59,2444,78,0,40,40,40,0,1,0,2359,54,63,0,22,0,0,0,0,11,0,0,0,1,1,1,0,0,70,64,0,52,44,0,0,0,0,110,40,0,11,41,61,47,40,0,0,0,38,38,6,0,22,3,0,23,30,4,23,6,35,29,0,76,0,34,30,5,42,10,10,0,46,24,16,24,63,24,58,46,64,38,0,1,
10,0,8,0,12,0,5,7,0,4,1,3,3,40,Joel,Robinson,1,7,4,75,0,0,0,1,3,3,2,2,40,0,75,0,56,2157,0,0,75,139,54,0,0,48,38,0,60,3,3,0,53,1,1,0,64,2433,81,1,56,40,40,0,0,16,2360,27,40,0,41,0,0,0,5,7,0,2,0,1,1,1,0,11,40,51,0,40,36,0,0,0,0,122,40,5,9,24,60,50,43,0,0,0,39,38,4,0,60,3,14,63,56,15,8,23,42,7,5,71,12,75,64,0,52,15,13,0,39,62,72,72,36,65,39,49,40,38,0,0,
8,0,10,0,12,10,5,10,2,10,9,0,0,40,Marvin,Downing,5,10,10,73,0,0,0,1,0,0,0,0,40,0,88,0,37,4170,0,0,59,62,53,0,0,37,73,1,38,4,4,0,40,2,2,0,68,2401,77,0,40,72,74,0,0,3,2361,36,40,0,69,15,15,1,0,0,0,2,0,1,2,2,0,6,40,40,0,40,38,0,0,0,1,150,40,0,0,33,73,63,59,1,1,0,73,73,5,0,21,5,8,36,30,21,16,21,20,15,20,76,17,167,55,0,40,20,16,0,53,31,34,30,49,32,61,63,34,74,0,0,
8,0,10,0,1,10,10,0,0,3,9,0,0,40,David,Douglas,6,10,7,71,0,0,0,1,0,0,0,0,40,0,77,0,61,9990,0,0,58,127,40,0,0,47,23,0,62,3,3,0,43,2,2,0,61,2312,71,0,52,64,63,0,0,38,2362,21,40,0,66,0,0,0,0,0,0,2,0,1,1,1,0,8,40,47,0,40,37,0,0,1,0,229,40,0,0,46,67,51,43,1,1,0,24,25,5,0,43,3,11,65,42,24,39,15,44,20,20,74,15,70,68,0,43,21,14,0,29,56,54,67,29,64,30,52,19,25,0,0,
10,0,4,0,12,10,5,10,0,10,9,13,13,40,Antonio,Whitworth,5,10,10,56,0,0,0,1,0,0,0,0,40,0,67,0,34,11536,0,0,52,56,48,0,0,34,67,1,39,4,4,0,40,2,2,0,48,2299,68,0,40,67,59,0,0,23,2363,41,41,0,51,10,10,1,0,0,0,0,0,2,2,2,0,6,40,40,0,40,35,0,0,0,1,151,40,0,0,33,67,45,54,1,1,0,66,59,5,0,20,3,6,34,30,21,45,21,19,15,20,74,17,160,52,0,40,20,16,0,40,32,29,31,40,30,20,51,25,59,0,1,
10,0,12,0,8,10,10,0,2,3,9,3,3,40,Will,Pierce,6,10,7,69,0,0,0,1,0,0,0,0,40,0,75,0,66,9256,0,0,71,3,54,0,0,46,28,0,71,3,3,0,49,1,1,0,60,2289,78,0,66,65,67,8,0,35,2364,25,40,0,67,0,0,0,0,0,0,3,0,1,1,1,0,8,40,67,0,47,30,0,0,0,0,230,40,0,0,29,68,61,44,11,11,0,28,23,3,0,38,3,11,68,42,24,36,15,35,20,20,72,15,67,73,0,43,21,14,0,29,53,52,69,32,70,23,62,23,24,0,0,
10,0,8,0,5,8,10,5,0,10,7,0,0,46,Justin,Bryant,7,8,7,79,0,0,0,1,0,0,0,0,40,0,89,0,62,2069,0,0,83,114,40,0,0,52,39,1,48,3,3,0,55,1,1,0,78,2261,80,1,53,40,41,0,0,16,2365,33,40,0,18,12,12,0,0,0,0,2,0,1,1,1,0,12,44,75,0,40,17,0,0,1,0,212,40,0,0,66,42,51,42,7,1,0,40,41,1,0,54,2,16,55,50,0,8,6,53,30,0,73,0,25,45,7,49,0,1,0,42,62,66,56,24,50,37,52,44,40,0,1,
8,0,10,0,4,6,10,7,2,10,6,3,3,40,Brandon,Leak,5,10,10,79,0,2,2,1,0,0,0,0,40,0,84,0,27,4469,0,0,86,160,40,0,0,57,44,1,52,3,3,0,59,1,1,0,75,2208,80,1,40,44,40,0,0,36,2366,53,59,0,53,0,0,0,0,12,0,3,0,2,1,1,0,1,40,72,0,63,63,0,0,0,0,179,40,0,12,62,53,62,48,2,2,0,43,40,3,0,64,1,1,50,46,0,17,6,55,29,0,73,0,45,38,5,58,10,10,0,66,26,35,44,83,46,76,62,73,40,0,0,
4,0,7,0,10,0,5,7,0,4,1,3,3,40,Danny,Bell,1,7,4,80,0,0,0,1,0,0,0,0,40,0,79,0,41,1119,0,0,72,129,42,0,0,41,71,0,44,3,3,0,61,2,2,0,67,2142,69,0,51,71,68,0,0,9,2367,75,71,0,57,0,0,0,0,0,0,3,0,1,1,1,0,2,40,68,0,75,67,0,0,1,0,40,40,0,0,52,70,66,55,11,11,0,71,67,5,0,40,2,2,34,43,15,4,23,45,7,5,72,12,79,28,0,57,15,13,0,67,28,27,42,54,29,66,60,61,68,0,0,
10,0,1,0,8,10,5,10,0,10,9,13,13,40,Derrick,Woods,5,10,10,67,0,0,0,1,0,0,0,0,40,0,81,0,46,3399,0,0,59,19,65,0,0,36,60,1,58,4,4,0,40,2,2,0,63,2100,78,0,40,61,70,0,0,13,2368,30,40,0,73,8,8,1,0,0,0,3,0,0,2,2,0,5,40,40,0,40,32,0,0,1,1,174,40,0,0,33,70,54,61,0,0,0,60,71,1,0,23,5,9,56,33,21,13,21,20,15,20,78,17,164,47,0,40,20,16,0,40,46,47,44,35,48,46,48,31,70,0,0,
5,0,8,0,10,10,5,10,2,10,9,15,15,40,Jonathan,Williams,5,10,10,66,0,0,0,1,0,0,0,0,40,0,70,0,73,5406,0,0,49,229,43,0,0,36,24,0,74,4,4,0,52,2,2,0,52,2089,84,0,69,65,68,0,0,22,2369,25,40,0,62,14,14,0,0,0,0,2,0,2,1,1,0,9,40,70,0,47,26,0,0,0,0,162,40,0,0,35,77,66,54,11,11,0,23,27,6,0,33,1,12,71,41,21,21,21,32,15,20,72,17,122,73,0,42,20,16,0,28,55,52,71,26,73,23,63,23,27,0,0,
10,0,7,0,4,10,10,4,2,10,6,3,3,40,Will,Greenwood,8,6,10,78,0,0,0,1,0,0,0,0,40,0,71,0,35,5479,0,0,68,164,71,0,0,61,69,0,61,3,3,0,61,2,2,0,60,2035,80,1,50,69,66,0,0,9,2370,65,59,0,71,0,0,0,5,10,0,3,0,0,2,2,0,4,40,71,0,68,65,0,0,0,0,100,40,5,10,68,64,60,50,0,0,0,70,67,6,0,68,1,4,37,43,5,21,10,60,29,26,78,10,75,49,0,74,10,10,0,65,32,29,26,67,22,67,57,56,67,0,0,
0,0,10,0,4,8,10,5,1,10,7,3,3,51,Matt,Phillips,7,8,7,86,0,0,0,1,3,3,0,0,40,0,91,0,60,12046,0,0,87,36,44,0,1,63,40,0,29,3,3,0,70,1,1,0,79,1921,81,0,52,40,40,0,0,15,2371,24,54,0,34,0,0,0,0,9,0,0,0,1,1,1,0,12,41,86,0,45,20,0,0,0,0,213,40,0,9,63,41,62,50,1,1,0,40,38,5,0,70,2,16,65,66,0,47,6,58,30,0,73,0,11,65,7,48,0,1,0,63,74,72,53,25,48,36,58,46,39,0,0,
7,0,8,0,10,10,10,0,2,3,9,3,3,40,Damian,Baker,6,10,7,66,0,2,2,1,3,3,0,0,40,0,73,0,62,4925,0,0,59,45,40,0,0,42,33,1,70,4,4,0,40,2,2,0,63,1918,79,0,67,62,67,0,0,16,2372,19,40,0,68,0,0,0,0,0,0,0,0,0,1,1,0,9,40,42,0,40,27,0,0,1,0,163,40,0,0,39,76,62,56,1,1,0,33,31,4,0,30,5,12,65,41,24,19,15,40,20,20,72,15,89,62,0,40,21,14,0,23,55,53,66,25,68,28,63,38,31,0,0,
0,0,8,0,10,10,10,0,1,3,9,16,16,40,Ben,Young,6,10,7,75,0,0,0,1,0,0,0,0,40,0,83,0,36,1114,0,0,62,183,40,0,0,41,74,1,25,4,4,0,43,2,2,0,67,1891,78,0,40,75,69,8,0,3,2373,16,40,0,70,3,3,0,0,0,0,2,0,2,2,2,0,5,40,60,0,43,18,0,0,0,0,175,40,0,0,33,69,62,61,2,2,0,75,69,5,0,19,5,9,35,18,24,4,15,15,20,20,75,15,104,49,0,40,21,14,0,15,19,20,20,20,28,55,60,34,68,0,0,
8,0,10,0,3,8,10,5,0,10,7,3,3,40,Todd,Johnson,7,8,7,80,0,2,2,1,0,0,0,0,40,0,89,0,62,10850,0,0,84,68,49,0,1,54,37,1,48,3,3,0,57,1,1,0,79,1871,81,0,40,40,40,0,0,32,2374,34,40,0,35,0,0,0,0,10,0,3,0,1,1,1,0,12,46,76,0,40,37,0,0,0,0,214,40,0,10,55,44,51,61,0,0,0,36,37,0,0,68,1,16,60,56,0,42,6,60,30,0,73,0,13,56,7,49,0,1,0,64,60,61,51,19,49,30,50,52,37,0,0,
10,0,8,0,1,6,10,7,0,10,6,0,0,56,Blake,Carlson,5,10,10,84,0,3,3,1,0,0,0,0,56,0,65,0,36,4460,1,0,61,7,49,0,0,22,15,1,43,3,3,0,40,1,1,0,62,1867,88,0,48,40,40,0,0,36,2375,42,47,0,19,0,0,0,0,7,0,3,0,1,1,1,0,16,54,40,0,40,39,0,0,0,0,40,67,0,7,25,43,61,41,0,0,0,15,19,4,0,15,1,20,45,19,0,17,6,23,29,0,75,0,49,38,0,40,10,10,0,61,37,35,37,59,37,68,62,47,19,0,1,
8,0,10,0,5,10,5,10,2,10,9,3,3,40,Micah,Cox,5,10,10,73,0,1,1,1,0,0,0,0,40,0,76,0,58,98,0,0,64,20,51,0,0,42,24,1,63,4,4,0,50,2,2,0,69,1853,75,0,61,65,64,0,0,38,2376,40,40,0,64,0,0,0,0,0,0,0,0,0,2,2,0,8,40,49,0,46,23,0,0,1,0,231,40,0,0,37,65,56,46,0,0,0,23,16,5,0,40,1,10,62,41,21,0,21,37,15,20,73,17,101,74,0,48,20,16,0,19,54,52,71,39,67,31,61,22,16,0,0,
10,0,8,0,3,6,10,7,0,10,6,3,3,48,Bob,Engel,10,10,10,76,0,0,0,1,0,0,0,0,40,0,83,0,55,5409,0,0,74,5,82,0,0,56,38,1,46,3,3,0,66,1,1,0,71,1844,84,0,57,40,40,0,0,16,2377,34,40,0,34,0,0,0,5,12,0,0,0,1,1,1,0,14,40,76,0,44,21,0,0,0,0,81,40,5,12,58,65,45,47,0,0,0,38,40,2,0,56,2,18,67,60,0,21,6,53,29,0,74,0,45,63,5,52,10,10,0,38,38,41,49,15,53,24,45,29,40,0,0,
7,0,10,0,8,8,10,5,2,10,7,3,3,40,M.J.,Maxwell,7,8,7,78,0,0,0,1,1,1,0,0,40,0,87,0,51,98,0,0,85,198,54,0,0,56,30,1,58,3,3,0,70,1,1,0,87,1843,83,0,74,40,40,0,0,32,2378,41,40,0,31,10,10,0,0,0,0,3,0,0,1,1,0,14,40,84,0,62,25,0,0,1,0,82,40,0,0,55,67,65,41,7,0,0,29,22,2,1,55,3,18,64,72,0,0,6,52,30,0,75,0,35,72,0,46,0,1,0,54,60,66,56,40,50,35,62,43,22,0,0,
10,0,8,0,1,10,10,4,0,10,6,0,0,45,Cedric,Vickers,8,6,10,73,0,0,0,1,0,0,0,0,40,0,71,0,33,10808,1,0,63,162,48,0,0,58,64,1,50,4,4,0,56,2,2,0,60,1776,79,1,52,63,61,3,0,9,2379,54,55,0,70,0,0,0,5,0,0,3,0,0,1,1,0,4,49,64,0,61,66,0,0,1,0,101,40,5,0,71,62,52,51,0,0,0,63,61,3,0,59,2,4,37,42,5,42,10,62,29,26,75,10,100,56,0,61,10,10,0,59,36,33,30,57,24,48,50,49,61,0,0,
10,0,3,0,8,0,5,7,0,4,1,3,3,40,Joseph,Harper,1,7,4,79,0,0,0,1,2,2,0,0,40,0,77,0,33,5649,1,0,72,187,40,0,0,58,60,1,62,4,4,0,70,2,2,0,65,1734,80,1,44,60,62,0,0,38,2380,70,60,0,70,10,10,0,5,0,0,0,0,0,1,1,0,4,40,65,0,59,63,0,0,1,0,102,40,5,0,61,64,57,55,0,0,0,60,62,3,0,56,1,4,37,47,15,22,23,60,7,5,77,12,94,49,0,60,15,13,0,59,35,31,17,71,15,60,52,58,61,0,0,
8,0,10,0,5,10,2,6,0,4,7,3,3,40,Aaron,Gray,7,10,6,80,0,0,0,1,0,0,0,0,40,0,89,0,51,2380,0,0,79,213,43,0,0,51,33,1,62,3,3,0,71,1,1,0,84,1705,86,1,65,40,40,0,0,15,2381,37,40,0,26,0,0,0,5,4,0,2,0,0,1,1,0,13,40,57,0,50,28,0,0,0,0,100,40,5,4,55,60,57,44,0,0,0,33,30,6,0,56,2,17,74,60,5,9,20,52,0,5,73,0,44,60,10,52,10,5,0,64,54,61,59,35,57,26,52,27,31,0,0,
10,0,8,0,3,10,10,4,2,10,6,3,3,40,Corey,Morales,8,6,10,84,0,0,3,1,3,3,3,0,40,0,85,0,58,1061,0,0,89,165,43,0,0,57,40,1,55,3,3,0,64,1,1,0,88,1561,83,0,58,40,42,0,0,36,2382,25,40,0,29,0,0,0,0,12,0,3,0,0,1,1,0,12,40,84,0,46,23,0,0,0,0,215,40,0,12,57,42,64,49,0,0,0,40,42,5,0,58,1,16,63,69,5,4,10,59,29,26,72,10,27,56,8,55,10,10,0,59,77,74,50,42,48,16,63,29,41,0,0,
10,0,8,0,1,10,2,6,2,4,7,3,3,40,Gerry,Williams,7,10,6,78,0,1,1,1,0,0,0,0,40,0,82,0,70,11035,1,0,77,162,40,0,0,54,39,0,71,3,3,0,62,2,2,0,60,1512,81,0,75,40,40,0,0,9,2383,32,40,0,38,0,0,0,0,10,0,3,0,1,2,2,0,10,40,77,0,54,23,0,0,0,0,198,40,0,10,53,73,67,46,11,11,0,38,40,0,1,56,1,15,69,65,5,43,20,41,0,5,74,0,55,68,10,48,10,5,0,24,66,75,72,21,57,26,66,35,40,0,0,
10,0,8,0,3,4,2,8,1,0,3,0,0,40,Clifton,Coley,4,3,2,70,0,0,0,1,0,0,0,0,40,0,79,0,35,2049,1,0,60,179,55,0,0,35,70,0,38,4,4,0,40,2,2,0,65,1423,82,0,40,71,70,0,0,24,2384,32,40,0,68,17,17,1,5,0,0,0,0,1,2,2,0,6,40,40,0,40,30,0,0,0,1,152,40,5,0,33,74,60,58,1,1,0,71,71,2,0,20,5,8,35,25,21,8,21,20,8,20,74,16,111,57,0,40,10,16,0,38,22,19,26,27,30,25,57,19,70,0,0,
10,0,8,0,4,10,2,6,0,4,7,3,3,40,Clay,Mills,7,10,6,69,0,0,0,1,2,2,0,0,40,0,84,0,52,11522,1,0,80,160,44,0,0,57,19,1,62,3,3,0,70,1,1,0,77,1237,81,1,60,40,40,0,0,5,2385,19,40,0,36,13,13,0,0,10,0,0,0,0,1,1,0,14,40,83,0,41,19,0,0,0,0,83,40,0,10,50,60,50,44,2,2,0,18,28,5,1,49,2,18,68,72,5,45,20,54,0,5,74,0,48,50,10,55,10,5,0,66,39,50,50,17,50,38,52,21,28,0,0,
10,0,4,0,8,10,5,10,0,10,9,0,0,40,Damion,Scott,5,10,10,63,0,0,0,1,0,0,0,0,40,0,84,0,36,7180,0,0,54,146,40,0,0,51,68,0,36,4,4,0,40,2,2,0,58,1203,76,0,44,67,68,0,0,37,2386,33,40,0,66,12,12,1,0,0,0,3,0,1,2,2,0,7,40,40,0,40,20,0,0,1,1,79,40,0,0,48,74,58,59,11,11,0,67,68,6,0,33,5,7,32,25,21,28,21,20,15,20,78,17,178,35,0,40,20,16,0,18,33,29,29,20,29,20,53,34,68,0,0,
10,0,8,0,4,8,10,5,0,10,7,3,3,40,Cole,Roach,7,8,7,82,0,0,0,1,2,2,2,2,40,0,88,0,44,9267,1,0,78,107,56,0,0,52,35,0,61,3,3,0,70,1,1,0,77,1141,85,0,58,40,40,0,0,10,2387,43,40,0,18,0,0,0,0,10,0,3,0,0,1,1,0,13,40,71,0,48,36,0,0,0,0,101,40,0,10,59,62,51,53,0,0,0,34,25,2,1,53,2,17,66,73,0,36,6,52,30,0,72,0,24,61,0,59,0,1,0,51,49,52,53,23,50,35,49,38,25,0,0,
